,0,Labels
9829,"ienen acceso al público con una módica cantidad para conocerlo, si tienes la oportunidad de ver un concierto cuando visites la c",4
9830,iudad es algo que no debes de perderte.,4
9831,A mi me encantó es intersante ver como fue construida esta estatua y sobre todo lo que significa en nuestra historia muy recomen,4
9832,dable.,4
9833,Es un excelente lugar para conocer como vivió el pintor Diego Rivera y sus obras. Me encantó.,4
9834,"Una casa ubicada en el centro de la ciudad, sorprendido por la cantidad de obras que alberga de Diego Rivera, no recuerdo ningún",4
9835, otro lugar con tal concentración Si es amante del arte es un lugar que no debe perderse.,4
9836,"Está por demás decir y pensar en que todas estas personas se conservan en tan buen estado, me gustaria seguier ese plan.",4
9837,"Lugar que no hay que fallar en una visita a Guanajuato, ya que proporciona una vista increíble sobre la ciudad, bellísimas fotos",4
9838, posibles al atardecer.,4
9839,"Sin duda vale la pena subir tantas escaleras, tiene una vista espectacular y hay personas que te explican de igual manera la his",4
9840,toria de este personaje. En el monumento hay como una sala donde se explica la historia de este personaje pero en verdad no vale,4
9841, la pena entrar aunque el costo es de 10 pesos por pax. Es otro punto obligatorio y hermoso de apreciar.,4
9842,El lugar es parada obligatoria por su simbolismo en la historia de la Independencia. Sus salas son pequeñas pero con una buena m,4
9843,useografía. Tienes unos bellos murales de Chávez Morado. Tienen tarifa preferencial para estudiantes y personas de más de 60 año,4
9844,s con credencial.,4
9845,"Por la noche, tomamos el tour con la Estudiantina de Guanajuato, y nos llevaron por las calles de Guanajuato cantando :), se los",4
9846," recomiendo ampliamente, ya que es muy emotiva, y para cerrar el recorrido escenifican la leyenda del callejón del beso de una f",4
9847,"orma bastante original, y ya después uno puede subir a ese balcón y tomarse la foto del recuerdo.",4
9848,"Gran variedad de artesanías , recuerdos y dulces 100% hechos en México, con el toque artesanal que enriquece nuestra cultura. Lo",4
9849,s precios son acorde al trabajo artesanal. Sabores y olores de un México de tradición. ¡¡¡Al ser un lugar muy amplio y concurrid,4
9850,o nunca esta de mas la recomendación de cuidar muy bien a nuestros niños!!!,4
9851,"Espectacular como toda la ciudad, ubicado en el centro y siempre abarrotado de artistas que se presentan a la gran cantidad de v",4
9852,iajeros que permanecen en la ciudad.,4
9853,"Tanto por como ordenan las exposiciones, así como la manera en que tienen ambientada la casa para mí es el museo que no te puede",4
9854,s perder en Guanajuato.,4
9855,Este lugar es icónico de la ciudad y es un punto que es obligatorio visitar y tomarse la foto junto a tu pareja.,4
9856,El campus que visité tiene escalinatas situadas de modo que alcanzas a ver la ciudad! la construccion es muy linda y sus edifici,4
9857,os tipicos hacen que solo verla por fuera valga la pena.,4
9858,"La experiencia de ingresar por el panteón es única y el museo con fotos e información de quiénes fueron, quiénes están ahí te ha",4
9859,"ce sentir más vulnerable, lo triste fue que no entramos a la galería de la muerte porque estaba cerrada: (espero lograrlo en mi ",4
9860,proxima visita).,4
9861,"Depende del mes que se venga pero cuando hay poco turista, se disfruta bastante Recomendable pasar un rato ameno aquí una tarde ",4
9862,o noche.,4
9863,"Súper recomendable, hay muchos puestos de comida barata y buenísima, además las artesanías y recuerditos son más baratos ahí que",4
9864, en otros lugares de la ciudad.,4
9865,Visita súper obligada del callejón del beso te cobran 20 pesos por la mujer y otros 20 por el caballero siempre esta lleno y hay,4
9866, te gritan la leyenda y todos nos queremos sacar la foto de hecha las callejoneadas lo han a 300 metros del lugar es una visita ,4
9867,obligada aunque si vas ha querer la foto tendrás que formarte favor de llegar en taxi o camión no hay estacionamientos.,4
9868,"Tanto por como ordenan las exposiciones, así como la manera en que tienen ambientada la casa para mí es el museo que no te puede",4
9869,s perder en Guanajuato,4
9870,"El Pípila es parte fundamental de nuestra historia, siendo este un héroe nacional.",4
9871,"Una vista espectacular cono inicio, monumento increíble, lugar muy limpio y de fácil acceso vía carretera y fonicular… claro que",4
9872, volveré.,4
9873,"Siempre hay mas de un guía que explica alguna tontería sobre el mito del Callejón, pero lo que vale la pena es darle un buen bes",4
9874,o a tu amada frente a otros mirones.,4
9875,"Un muy bonito lugar, ojalá hubiera guías ahí mismo que explicarán y ayudaran a apreciar mejor el lugar.",4
9876,"Sin duda Guanajuato es reconocido por sus momias, no dejes de visitarlo. esta visita se presta a reflexiones sobre la vida y la ",4
9877,"muerte, los niños pequeños quizá tengan pesadillas por la noche.",4
9878,Es hermosa sobretodo la fachada de noche digna de postales y de fotografias pues luce hermosa y de adentro impresionante la arqu,4
9879,itectura y antigüedad del inmueble… preciosa.,4
9880,Es posible tomar fotos con celular solamente se paga cuando se introduce cámaras profesionales. Actividad para las mañanas.,4
9881,"Hay varias opciones de restaurantes, en general todos super románticos y de buen ambiente, sobre todo el bar luna. Podrás comer ",4
9882,ó cenar y hay varias opciones de músicos en vivo por la noche.,4
9883,"Lugar oblugado para visitar en Guanajauato. Super recomendado preguntar por el se;or Jesus Villafa;e, quien narra a los visitant",4
9884,"es la historia del lugar, personajes y momentos de una manera ilistrativa, amena y muy entretenida para los ni;os y adultos, sin",4
9885," duda una de las mejores experiencias en Guanajuato fue esta y la del Teatro Juarez. La exhibicion del INAH es excelente, especi",4
9886,"almente la dedicada a los acontecimientos del antes, durante y despues de la independencia. Nostalgia, orgullo, impotencia... to",4
9887,do se vive en este lugar.,4
9888,"Un lugar que es centro de atención para cualquier visitante. No es escalofríante, ya sabemos que los mexicanos vemos la muerte d",4
9889,"e manera ""sui generis"" No me gustó la museografía, y la relación costo/boleto-beneficio, no es óptimo.",4
9890,"Me encanto la idea de que hicieran un cine por estos días festivos, seria interesante que dejaran entrar a conocer por dentro la",4
9891, universidad.,4
9892,La vista de la ciudad es simplemente espectacular. Lo conocimos en un recorrido en tranvía (camioncito). Afuera del lugar hay va,4
9893,rias tiendas de artesanías. No se requiere de mucho tiempo para estar ahí. La llegada puede ser en vehículo o a pie.,4
9894,"Tiene visita guiada, la casa es muy bonita y tiene muchas pinturas d elos inicios de diego Rivera. Hay descuento para estudiante",4
9895,s. Vale la pena entrar.,4
9896,"Desde temprana hora (9 o 10 de la mañana) hay gente, restaurantes funcionando, musicos de todo tipo (nortenos, mariachis, solist",4
9897,"as, etc.) de muy buena calidad. Por la noche (a partir de las 7) en sus cercanias junto al templo de San Diego salen estudiantin",4
9898,as a callejonear.,4
9899,"Puedes pasar a tomarte la foto en el tercer escalón para el 
recuerdo por tu cuenta y gratis, sólo hay que formarse. Si 
quieren",4
9900," escuchar la historia de esta tradición existe personal
que por una propina se las cuenta. El secreto es subir a los
balcones qu",4
9901,"e chocan en la parte de arriba y por 20 pesos 
hombres y 30 mujeres pueden tomarse la foto en los balcones,
y por unos 90 más te",4
9902, la toma un fotógrafo que está en el lugar.,4
9903,Hermoso lugar. Una vista privilegiada de todo Guanajuato. Hay muchos puestos de artesanías. Bancos y lugar para sentarse a la so,4
9904,mbra. Se puede subir aún más alto al monumento de Pípila por escaleras.,4
9905,"El teatro Juárez es hermoso en toda la extensión de la palabra, su estructura externa es maravillosa, puedes sentarte en sus esc",4
9906,"alones, admirar su belleza y hasta comer un refrigerio son que nadie te moleste, si así esta por fuera ahora imaginen como esta ",4
9907,por dentro.,4
9908,"Un lugar muy bonito en guanajuato, parada obligada en guanajuato si se visita por primera vez, imperdible una fotografía en la e",4
9909,scalinata. Muy bonito.,4
9910,"Un lugar hermoso, que es parte fundamental de la historia de México. Muy bien conservado y hermoso. Los atardeceres son geniales",4
9911,.,4
9912,"Su leyenda lo hace más interesante... Cuando dos enamorados pasan por el Callejón del Beso, deben besarse en el tercer escalón p",4
9913,ara que su amor perdure por siempre.,4
9914,"Encuentras muchas opciones para llevar de recuerdo, desde Talavera, alebrijes, cerámica, dulces, ropa bordadas para niños y adul",4
9915,"tos, mucho trabajo artesanal y buenos precios",4
9916,Es sin duda un icono de la ciudad y de visita obligada. Desde ahí se puede observar la increíble arquitectura de Guanajuato capi,4
9917,"tal. Puedes llegar en coche, autobús que se toma en el centro de la ciudad o desde un funicular que se encuentra detrás del Teat",4
9918,ro Juárez. Ahí también venden ricos antojitos y artesanías típicas del estado.,4
9919,"Un lugar entretenido, varia de un museo que alberga una entretenida muestra de historia que va desde la epoca precolombina, la c",4
9920,"onquista, el catolicismo, la guerra de independencia y hasta la actualidad... si gustas de disfrutar la historia de méxico este ",4
9921,"lugar te encantará, por sus obras, artesanias, esculturas, y demás... inclusive había unas grandes artefactos musicales en el pa",4
9922,tio central muy divertido... además me encanto la muestra de los virus... aunado a esto está la excelente vista que tiene a la s,4
9923,alida del mismo museo... entrada gratuita.,4
9924,"Este callejón es muy famoso, deberían de darle mantenimiento a este muy importante y famoso lugar cuando lo visite estaba muy de",4
9925,"scuidado, le falta mucho interés a las autoridades.",4
9926,"Una hermosa vista de Guanajuato, nosotros subimos en funicular y aunque es corto el recorrido, vale la pena para unas tomas foto",4
9927,gráficas diferentes.,4
9928,Imperdible si visitas la capital del Estado. Representa mucho en la historia de México y lo tienen bien acondicionado como museo,4
9929,", por lo que se puede uno imaginar lo que se vivió en ese lugar.",4
9930,"¡Tienes que escuchar la historia! Y tomarte la tradicional foto, mis papás cumplían 40 años de casados y verlos ahí me dejo buen",4
9931,os recuerdos.,4
9932,"Uno de los más bonitos teatros de México, lleno de historia y excelente para admirar obras de teatro y recitales.",4
9933,Admiro mucho a los arquitectos de Guanajuato por el poder de dominar el color. La catedral más brillante que he visitado pero me,4
9934, impresionó mucho.,4
9935,Como es bien sabido el periodo del Porfiriato tiene aires afrancesados y el teatro Juarez es una muestra de este tipo de arquite,4
9936,"ctura. Si estas en la ciudad sin duda no te lo perderás ya que a su alrededor se encuentran varias atracciones, no es necesario ",4
9937,"el esperar alguna presentación ya que no es común que haya a menos que sea el festival Cervantino para conocer su interior, hay ",4
9938,"recorridos dentro donde si te maravillo la vista exterior, por dentro te transportara a Francia y no creerás la belleza de este ",4
9939,lugar.,4
9940,"Decidimos entrar porque muchas personas lo recomendaron... y así fue, tienen una exhibición de las pinturas más conocidas de Die",4
9941,"go Rivera y parte de sus cosas de uso diario, esta restaurada la casa y tiene un Excelente personal.",4
9942,Es un lugar maravilloso con los baresitos al aire libre y musica a tu gusto es un clima super agradable es algo inolvidable.,4
9943,"Es un patrimonio nacional conservar estas bellas momias, y que las conozca el mundo entero,tenemos a la momia más pequeña de tod",4
